0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.17879161,0.009661836,0.16216215,0.06410257,0.2631579,0.15789473,0.55,0.12087912,0.33333334,0.0,0.11,0.15789473,0.55,0.25,0.045454547,0.045454547,0.425,0.20041753,0.25,0.32258064,0.3846154,0.8148148
0.2108508,0.024154589,0.2934363,0.5641026,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.68,0.10526316,0.28,0.03125,0.015151516,0.015151516,0.09166667,0.13569938,0.4,0.3548387,0.3846154,0.6111111
0.5104809,0.009661836,0.35521236,0.44871795,0.0,0.0,0.9,0.1978022,0.44444445,0.6666667,0.4,0.05263158,0.65,0.34375,0.015151516,0.015151516,0.1375,0.17536534,0.275,0.38709676,0.34615386,0.75
0.41430333,0.019323671,0.38610038,0.25641027,0.05263158,0.05263158,0.81,0.13186814,0.44444445,0.33333334,0.21,0.05263158,0.29,0.25,0.0,0.0,0.25833333,0.06889353,0.325,0.32258064,0.42307693,0.7222222
0.08508015,0.009661836,0.06949807,0.08974359,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.08,0.21052632,0.5,0.25,0.015151516,0.015151516,0.19166666,0.217119,0.25,0.29032257,0.30769232,1.0
0.23551172,0.024154589,0.35135135,0.102564104,0.2631579,0.10526316,0.5,0.2747253,0.6666667,0.0,0.14,0.05263158,0.29,0.25,0.030303031,0.030303031,0.27916667,0.0,0.225,0.29032257,0.34615386,0.537037
0.14796548,0.014492754,0.19305019,0.20512821,0.05263158,0.0,0.72,0.13186814,0.33333334,0.5,0.19,0.10526316,0.47,0.40625,0.0,0.0,0.25833333,0.11899791,0.25,0.32258064,0.34615386,0.6944444
0.48212084,0.004830918,0.2046332,0.33333334,0.0,0.0,0.96,0.7692308,0.6666667,0.6666667,0.29,0.31578946,0.25,0.28125,0.030303031,0.030303031,0.23333333,0.22338204,0.4,0.32258064,0.42307693,0.9166667
0.40443897,0.019323671,0.25868726,0.35897437,0.0,0.0,0.96,0.52747256,0.6666667,0.6666667,0.2,0.31578946,0.25,0.40625,0.045454547,0.045454547,0.0875,0.15866388,0.375,0.3548387,0.34615386,0.8611111
0.29963008,0.033816423,0.45945945,0.051282052,0.68421054,0.47368422,0.44,0.2747253,0.6666667,0.33333334,0.09,0.05263158,0.44,0.46875,0.0,0.0,0.0375,0.11691023,0.225,0.32258064,0.30769232,0.6296296
0.29099876,0.09178744,0.47104248,0.12820514,0.0,0.0,0.82,0.25274727,0.6666667,0.6666667,0.12,0.0,0.18,0.03125,0.045454547,0.045454547,0.1875,0.0,0.35,0.29032257,0.34615386,0.8888889
0.31442663,0.014492754,0.2046332,0.34615386,0.0,0.0,0.82,0.13186814,0.44444445,0.6666667,0.28,0.15789473,0.46,0.25,0.015151516,0.015151516,0.4,0.22338204,0.3,0.32258064,0.42307693,0.8703704
0.08014797,0.009661836,0.13513513,0.07692308,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.11,0.05263158,0.0,0.03125,0.0,0.0,0.18333334,0.0,0.25,0.0,0.30769232,0.44444445
0.36868066,0.038647342,0.3243243,0.17948718,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.08,0.05263158,0.29,0.03125,0.0,0.0,0.45,0.1565762,0.325,0.32258064,0.46153846,1.0
0.33045623,0.014492754,0.34749034,0.53846157,0.05263158,0.05263158,0.98,0.7912088,0.6666667,0.16666667,0.85,0.36842105,0.27,0.34375,0.121212125,0.121212125,0.09166667,0.0,0.325,0.32258064,0.34615386,0.537037
0.3329223,0.14492753,0.46332046,0.115384616,0.36842105,0.15789473,0.31,0.10989011,0.44444445,0.16666667,0.17,0.0,0.5,0.25,0.030303031,0.030303031,0.19166666,0.06680585,0.225,0.32258064,0.30769232,0.7685185
0.22318126,0.06763285,0.31660232,0.17948718,0.0,0.0,0.86,0.14285715,0.44444445,0.6666667,0.15,0.0,0.5,0.03125,0.0,0.0,0.34166667,0.018789144,0.275,0.32258064,0.42307693,0.7314815
0.39334154,0.053140096,0.38223937,0.5,0.0,0.0,0.98,0.0,0.6666667,0.6666667,0.42,0.05263158,0.36,0.25,0.0,0.0,0.225,0.1691023,0.325,0.38709676,0.34615386,0.712963
0.16522811,0.033816423,0.2084942,0.525641,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.45,0.10526316,0.51,0.25,0.030303031,0.030303031,0.09166667,0.17327766,0.275,0.41935483,0.30769232,0.537037
0.10974106,0.028985508,0.14285715,0.34615386,0.2631579,0.2631579,1.0,0.010989011,0.0,1.0,0.27,0.10526316,0.44,0.28125,0.060606062,0.060606062,0.2375,0.1691023,0.35,0.38709676,0.3846154,0.7314815
0.23057953,0.024154589,0.22779922,0.42307693,0.0,0.0,0.97,0.1978022,0.44444445,0.6666667,0.35,0.10526316,0.31,0.25,0.030303031,0.030303031,0.27916667,0.0,0.325,0.29032257,0.3846154,0.5833333
0.3403206,0.048309177,0.34362933,0.1923077,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.15,0.05263158,0.33,0.25,0.015151516,0.015151516,0.0375,0.12108559,0.25,0.32258064,0.30769232,0.7314815
0.47225648,0.072463766,0.3938224,0.35897437,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.28,0.0,0.21,0.75,0.0,0.0,0.07083333,0.0,0.275,0.29032257,0.30769232,0.4074074
0.25030828,0.009661836,0.35907337,0.1923077,0.05263158,0.05263158,0.82,0.3956044,0.6666667,0.0,0.14,0.10526316,0.24,0.03125,0.0,0.0,0.108333334,0.03131524,0.325,0.32258064,0.30769232,0.7222222
0.2811344,0.014492754,0.21235521,0.34615386,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.27,0.21052632,0.26,0.25,0.015151516,0.0,0.0625,0.20250522,0.25,0.3548387,0.30769232,0.4074074
0.13440198,0.038647342,0.18532819,0.42307693,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.34,0.15789473,0.15,0.25,0.0,0.0,0.43333334,0.15240084,0.525,0.3548387,0.61538464,1.0
0.23921084,0.0,0.3783784,0.15384616,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.14,0.05263158,0.5,0.0,0.0,0.0,0.1875,0.0,0.275,0.29032257,0.30769232,0.8148148
0.25524044,0.04347826,0.35907337,0.23076923,0.0,0.0,0.94,0.3956044,0.6666667,0.6666667,0.18,0.10526316,0.17,0.03125,0.0,0.0,0.104166664,0.18371607,0.325,0.29032257,0.30769232,0.6296296
0.23551172,0.033816423,0.27799228,0.102564104,0.10526316,0.10526316,0.8,0.0989011,0.44444445,0.0,0.12,0.10526316,0.33,0.25,0.0,0.0,0.033333335,0.0,0.225,0.29032257,0.30769232,0.537037
0.43033293,0.024154589,0.4054054,0.37179488,0.0,0.0,0.97,0.12087912,0.44444445,0.6666667,0.29,0.05263158,0.28,0.0,0.0,0.0,0.3125,0.12108559,0.425,0.38709676,0.5,0.7777778
0.2860666,0.082125604,0.45559844,0.16666667,0.15789473,0.10526316,0.58,0.17582418,0.22222222,0.0,0.33,0.0,0.32,0.03125,0.0,0.0,0.2625,0.114822544,0.3,0.38709676,0.30769232,0.6481481
0.096177556,0.024154589,0.10810811,0.16666667,0.0,0.0,0.93,0.7032967,0.6666667,0.6666667,0.14,0.05263158,0.36,0.375,0.015151516,0.015151516,0.07083333,0.18997912,0.225,0.32258064,0.30769232,0.4722222
0.32552403,0.019323671,0.24324325,0.2948718,0.0,0.0,0.96,0.14285715,0.44444445,0.6666667,0.23,0.21052632,0.39,0.25,0.0,0.0,0.07083333,0.18162839,0.375,0.38709676,0.42307693,0.9259259
0.25030828,0.024154589,0.32046333,0.51282054,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.49,0.10526316,0.36,0.03125,0.015151516,0.015151516,0.07083333,0.0,0.325,0.32258064,0.30769232,0.7962963
0.20468557,0.13043478,0.34362933,0.1923077,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.15,0.0,0.33,0.25,0.0,0.0,0.0375,0.0,0.225,0.29032257,0.30769232,0.537037
0.36868066,0.028985508,0.34749034,0.2820513,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.24,0.05263158,0.68,0.4375,0.0,0.0,0.0625,0.0,0.25,0.29032257,0.30769232,0.7685185
0.20221949,0.024154589,0.14285715,0.2820513,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.22,0.15789473,0.14,0.25,0.015151516,0.015151516,0.05,0.16492693,0.25,0.3548387,0.30769232,0.3425926
0.47102344,0.04347826,0.27413127,0.2948718,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.23,0.05263158,0.17,0.25,0.045454547,0.015151516,0.0375,0.0,0.275,0.29032257,0.30769232,0.4814815
0.27373612,0.062801935,0.34362933,0.2948718,0.05263158,0.05263158,0.88,0.14285715,0.44444445,0.6666667,0.24,0.0,0.25,0.25,0.0,0.0,0.34583333,0.0,0.45,0.32258064,0.5,0.7314815
0.07768188,0.019323671,0.10810811,0.26923078,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.21,0.21052632,0.48,0.25,0.0,0.0,0.108333334,0.1085595,0.35,0.38709676,0.30769232,0.7314815
0.08014797,0.009661836,0.12741312,0.12820514,0.10526316,0.05263158,0.83,0.1978022,0.44444445,0.5,0.13,0.05263158,0.33,0.25,0.0,0.0,0.125,0.11064718,0.275,0.32258064,0.30769232,0.7314815
0.17262639,0.04347826,0.22779922,0.37179488,0.0,0.0,0.9,0.10989011,0.44444445,0.6666667,0.31,0.05263158,0.58,0.25,0.030303031,0.030303031,0.12916666,0.18789144,0.225,0.38709676,0.30769232,0.7314815
0.32799014,0.1352657,0.35907337,0.2948718,0.0,0.0,0.96,0.0,0.6666667,0.6666667,0.24,0.0,0.13,0.03125,0.0,0.0,0.1625,0.0,0.3,0.0,0.30769232,0.6018519
0.34278667,0.04347826,0.31660232,0.20512821,0.0,0.0,0.75,0.2747253,0.5555556,0.6666667,0.16,0.05263158,0.25,0.34375,0.030303031,0.030303031,0.075,0.029227557,0.325,0.29032257,0.30769232,0.6944444
0.12207152,0.019323671,0.32046333,0.2948718,0.05263158,0.0,0.76,0.16483517,0.44444445,0.5,0.03,0.10526316,0.2,0.3125,0.030303031,0.030303031,0.27083334,0.22546972,0.275,0.32258064,0.3846154,0.537037
0.0,0.048309177,0.33204633,0.32051283,0.0,0.0,0.92,0.15384616,0.44444445,0.6666667,0.0,0.05263158,0.28,0.03125,0.0,0.0,0.06666667,0.13152401,0.3,0.3548387,0.30769232,0.75
0.21208385,0.033816423,0.25482625,0.20512821,0.10526316,0.05263158,0.89,0.84615386,0.6666667,0.33333334,0.18,0.05263158,0.11,0.25,0.060606062,0.060606062,0.40416667,0.0,0.425,0.29032257,0.46153846,0.9166667
0.5302096,0.024154589,0.47876447,0.44871795,0.10526316,0.0,0.89,0.18681319,0.33333334,0.5,0.37,0.10526316,0.03,0.25,0.015151516,0.015151516,0.05,0.0,0.3,0.29032257,0.30769232,0.25925925
0.16522811,0.004830918,0.1891892,0.51282054,0.10526316,0.05263158,0.95,0.21978022,0.0,0.5,0.44,0.10526316,0.28,0.25,0.030303031,0.030303031,0.38333333,0.13987474,0.4,0.516129,0.46153846,0.75
0.3538841,0.019323671,0.25482625,0.08974359,0.0,0.0,0.63,0.16483517,0.44444445,0.6666667,0.08,0.10526316,0.25,0.28125,0.015151516,0.015151516,0.33333334,0.10020877,0.3,0.32258064,0.34615386,0.8703704
0.13193588,0.009661836,0.16602316,0.1923077,0.0,0.0,0.81,0.2747253,0.6666667,0.6666667,0.16,0.10526316,0.5,0.03125,0.0,0.0,0.033333335,0.17327766,0.2,0.32258064,0.30769232,0.37962964
0.2379778,0.024154589,0.25482625,0.24358974,0.0,0.0,0.95,0.5494506,0.6666667,0.6666667,0.18,0.10526316,0.37,0.40625,0.0,0.0,0.09166667,0.1691023,0.225,0.32258064,0.30769232,0.6296296
0.4401973,0.038647342,0.53281856,0.41025642,0.0,0.0,0.82,0.3956044,0.6666667,0.6666667,0.34,0.10526316,0.26,0.25,0.015151516,0.015151516,0.0375,0.13569938,0.225,0.38709676,0.30769232,0.35185185
0.07768188,0.2173913,0.17760618,0.025641026,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.02,0.0,0.5,0.25,0.045454547,0.045454547,0.41666666,0.0,0.225,0.0,0.0,1.0
0.18865599,0.019323671,0.16216215,0.46153846,0.0,0.0,0.94,0.96703297,0.5555556,0.6666667,0.36,0.21052632,0.31,0.25,0.015151516,0.015151516,0.2875,0.17118998,0.525,0.4516129,0.5,0.8518519
0.39580765,0.10144927,0.44401544,0.23076923,0.10526316,0.05263158,0.64,0.12087912,0.33333334,0.33333334,0.22,0.0,0.36,0.25,0.015151516,0.015151516,0.2625,0.1336117,0.35,0.32258064,0.5,0.7685185
0.19975339,0.04347826,0.24710424,0.24358974,0.05263158,0.0,0.75,0.12087912,0.44444445,0.5,0.2,0.10526316,0.3,0.25,0.0,0.0,0.2625,0.20876826,0.325,0.3548387,0.3846154,0.8148148
0.34525278,0.033816423,0.5637066,0.21794872,0.05263158,0.0,0.94,0.978022,0.6666667,0.5,0.18,0.05263158,0.11,0.4375,0.0,0.0,0.0625,0.0,0.3,0.29032257,0.30769232,0.46296296
0.5203453,0.06763285,0.4015444,0.3846154,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.31,0.0,0.45,0.28125,0.030303031,0.030303031,0.0875,0.043841336,0.3,0.3548387,0.30769232,0.8888889
0.39334154,0.13043478,0.44015443,0.1923077,0.0,0.0,0.93,0.8021978,0.6666667,0.6666667,0.15,0.0,0.2,0.25,0.0,0.0,0.14583333,0.0,0.4,0.29032257,0.30769232,0.8333333
0.11837238,0.033816423,0.12741312,0.32051283,0.0,0.0,0.92,0.18681319,0.44444445,0.6666667,0.26,0.15789473,0.58,0.25,0.060606062,0.060606062,0.40416667,0.17536534,0.375,0.48387095,0.3846154,1.0
0.0,0.0,0.25482625,0.20512821,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.0,0.15789473,0.29,0.84375,0.0,0.0,0.06666667,0.20668058,0.275,0.32258064,0.30769232,0.537037
0.22564735,0.009661836,0.13513513,0.1923077,0.0,0.0,0.84,0.10989011,0.44444445,0.6666667,0.19,0.2631579,0.21,0.25,0.045454547,0.045454547,0.07083333,0.11064718,0.325,0.3548387,0.30769232,0.6018519
0.2811344,0.10628019,0.53667957,0.35897437,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.3,0.0,0.27,0.0,0.0,0.0,0.0875,0.0,0.3,0.29032257,0.30769232,0.7314815
0.25154132,0.072463766,0.3783784,0.17948718,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.14,0.0,0.0,0.6875,0.0,0.0,0.05,0.0,0.275,0.0,0.30769232,0.37962964
0.3760789,0.009661836,0.28957528,0.26923078,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.34,0.05263158,0.0,0.03125,0.015151516,0.015151516,0.054166667,0.0,0.375,0.0,0.30769232,0.6111111
0.3057953,0.028985508,0.34749034,0.24358974,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.19,0.10526316,0.47,0.25,0.0,0.0,0.12083333,0.20041753,0.275,0.32258064,0.30769232,0.8425926
0.18618989,0.028985508,0.27413127,0.17948718,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.14,0.05263158,0.36,0.25,0.015151516,0.015151516,0.3125,0.20876826,0.225,0.32258064,0.34615386,0.537037
0.41676942,0.033816423,0.15830116,0.24358974,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.28,0.10526316,0.32,0.5625,0.015151516,0.015151516,0.0375,0.0,0.225,0.32258064,0.30769232,0.537037
0.15043157,0.038647342,0.16988418,0.53846157,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.42,0.10526316,0.24,0.25,0.015151516,0.015151516,0.14166667,0.0,0.45,0.29032257,0.42307693,0.5555556
0.40937114,0.009661836,0.5173745,0.30769232,0.0,0.0,0.85,0.14285715,0.44444445,0.6666667,0.27,0.05263158,0.26,0.25,0.015151516,0.015151516,0.31666666,0.0,0.375,0.29032257,0.42307693,0.9074074
0.1972873,0.028985508,0.2857143,0.2948718,0.10526316,0.05263158,0.87,0.0989011,0.44444445,0.16666667,0.31,0.15789473,0.58,0.25,0.0,0.0,0.033333335,0.20668058,0.2,0.32258064,0.30769232,0.7685185
0.16892725,0.004830918,0.16988418,0.2820513,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.23,0.2631579,0.61,0.53125,0.0,0.0,0.225,0.21503131,0.25,0.4516129,0.30769232,0.8148148
0.29593095,0.009661836,0.36293435,0.42307693,0.0,0.0,0.97,0.18681319,0.44444445,0.6666667,0.36,0.15789473,0.64,0.34375,0.030303031,0.030303031,0.125,0.20876826,0.275,0.4516129,0.30769232,0.787037
0.25277436,0.062801935,0.2972973,0.2820513,0.05263158,0.05263158,0.74,0.12087912,0.44444445,0.16666667,0.18,0.0,0.22,0.25,0.015151516,0.015151516,0.15833333,0.20668058,0.3,0.32258064,0.34615386,0.537037
0.30332923,0.08695652,0.3938224,0.3846154,0.0,0.0,0.93,0.6923077,0.6666667,0.6666667,0.3,0.0,0.27,0.25,0.015151516,0.015151516,0.0875,0.1691023,0.25,0.38709676,0.30769232,0.6111111
0.41676942,0.004830918,0.44401544,0.12820514,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.11,0.10526316,0.09,0.0,0.0,0.0,0.0375,0.12734865,0.225,0.29032257,0.30769232,0.37962964
0.3649815,0.009661836,0.3127413,0.14102565,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.13,0.05263158,0.38,0.78125,0.015151516,0.0,0.11666667,0.0,0.25,0.29032257,0.34615386,0.42592594
0.2946979,0.009661836,0.054054055,0.07692308,0.05263158,0.05263158,1.0,0.010989011,0.7777778,1.0,0.2,0.21052632,0.0,0.03125,0.030303031,0.030303031,0.06666667,0.0,0.25,0.0,0.30769232,0.537037
0.21208385,0.082125604,0.32046333,0.25641027,0.05263158,0.0,0.91,0.34065935,0.6666667,0.5,0.22,0.0,0.5,0.03125,0.030303031,0.030303031,0.17916666,0.0,0.25,0.29032257,0.30769232,0.4722222
0.16399507,0.038647342,0.24324325,0.14102565,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.12,0.10526316,0.42,0.03125,0.030303031,0.030303031,0.27916667,0.0,0.25,0.29032257,0.30769232,1.0
0.3057953,0.038647342,0.32818532,0.15384616,0.05263158,0.05263158,1.0,0.010989011,0.6666667,1.0,0.14,0.05263158,0.36,0.46875,0.015151516,0.015151516,0.12916666,0.12943633,0.275,0.29032257,0.30769232,0.6944444
0.33415535,0.004830918,0.33976835,0.35897437,0.0,0.0,0.97,0.0,0.6666667,0.6666667,0.3,0.15789473,0.2,0.28125,0.030303031,0.030303031,0.12083333,0.0,0.325,0.29032257,0.34615386,0.6296296
0.18495685,0.019323671,0.22007722,0.26923078,0.0,0.0,0.9,0.3956044,0.6666667,0.6666667,0.21,0.21052632,0.43,0.25,0.09090909,0.07575758,0.22083333,0.22546972,0.275,0.32258064,0.3846154,0.6574074
0.37484586,0.028985508,0.36293435,0.5769231,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.45,0.05263158,0.16,0.03125,0.030303031,0.030303031,0.083333336,0.0,0.375,0.29032257,0.3846154,0.4074074
0.4130703,0.024154589,0.5096525,0.1923077,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.09,0.05263158,0.33,0.40625,0.0,0.0,0.0375,0.0,0.225,0.29032257,0.30769232,0.44444445
0.16029593,0.024154589,0.3899614,0.23076923,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.28,0.10526316,0.44,0.03125,0.060606062,0.060606062,0.079166666,0.0,0.25,0.29032257,0.30769232,0.7685185
0.45499384,0.23188406,0.5405405,0.23076923,0.0,0.0,0.89,0.36263737,0.6666667,0.6666667,0.18,0.0,0.39,0.25,0.015151516,0.015151516,0.24583334,0.035490606,0.25,0.32258064,0.34615386,0.5925926
0.06658446,0.019323671,0.2857143,0.65384614,0.0,0.0,0.98,0.14285715,0.44444445,0.6666667,0.03,0.21052632,0.68,0.28125,0.045454547,0.045454547,0.16666667,0.089770354,0.35,0.38709676,0.30769232,0.9166667
0.15782984,0.024154589,0.16216215,0.4871795,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.38,0.2631579,0.24,0.25,0.030303031,0.030303031,0.27916667,0.17954071,0.325,0.38709676,0.46153846,0.5925926
0.1405672,0.009661836,0.115830116,0.1923077,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.16,0.21052632,0.25,0.25,0.015151516,0.015151516,0.12083333,0.1691023,0.3,0.3548387,0.30769232,0.6111111
0.34771886,0.033816423,0.3243243,0.30769232,0.0,0.0,0.96,0.64835167,0.6666667,0.6666667,0.24,0.15789473,0.33,0.9375,0.0,0.0,0.0875,0.12734865,0.275,0.3548387,0.30769232,0.6944444
0.1294698,0.04347826,0.15444015,0.33333334,0.0,0.0,0.96,0.74725276,0.6666667,0.6666667,0.26,0.05263158,0.12,0.40625,0.0,0.0,0.054166667,0.0,0.325,0.29032257,0.30769232,0.37962964
0.43896425,0.077294685,0.28957528,0.46153846,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.36,0.0,0.31,0.0,0.0,0.0,0.19583334,0.20250522,0.3,0.4516129,0.3846154,0.6944444
0.29839703,0.009661836,0.38610038,0.43589744,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.2,0.15789473,0.5,0.6875,0.0,0.0,0.32083333,0.13152401,0.275,0.3548387,0.34615386,0.8888889
0.15906289,0.057971016,0.1969112,0.1923077,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.16,0.0,0.56,0.25,0.0,0.0,0.26666668,0.14196242,0.25,0.3548387,0.34615386,1.0
0.14426634,0.033816423,0.22007722,0.15384616,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.12,0.10526316,0.67,0.25,0.015151516,0.015151516,0.06666667,0.18789144,0.225,0.516129,0.30769232,0.8333333
0.09001233,0.009661836,0.115830116,0.07692308,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.09,0.10526316,0.11,0.25,0.045454547,0.045454547,0.26666668,0.22546972,0.25,0.29032257,0.34615386,0.7685185
0.0,0.033816423,0.038610037,0.08974359,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.0,0.10526316,0.0,0.5625,0.0,0.0,0.054166667,0.0,0.275,0.0,0.30769232,0.7685185
0.3649815,0.024154589,0.24324325,0.41025642,0.0,0.0,0.97,0.0,0.6666667,0.6666667,0.34,0.15789473,0.21,0.25,0.015151516,0.015151516,0.1375,0.10229645,0.425,0.32258064,0.34615386,0.6759259
0.21578299,0.014492754,0.24324325,0.23076923,0.0,0.0,0.89,0.32967034,0.6666667,0.6666667,0.21,0.21052632,0.26,0.4375,0.0,0.0,0.083333336,0.06263048,0.325,0.3548387,0.30769232,0.75
0.45745993,0.038647342,0.5637066,0.15384616,0.0,0.0,0.93,0.15384616,0.44444445,0.6666667,0.14,0.05263158,0.36,0.25,0.0,0.0,0.32083333,0.15031315,0.3,0.29032257,0.3846154,0.8425926
0.038224414,0.038647342,0.2007722,0.051282052,0.10526316,0.05263158,0.67,0.26373628,0.6666667,0.33333334,0.01,0.05263158,0.33,0.28125,0.030303031,0.030303031,0.41666666,0.17327766,0.225,0.29032257,0.0,0.6944444
0.24907522,0.028985508,0.3938224,0.21794872,0.0,0.0,0.94,0.62637365,0.6666667,0.6666667,0.17,0.10526316,0.18,0.25,0.015151516,0.015151516,0.125,0.0,0.275,0.29032257,0.30769232,0.44444445
0.40690506,0.004830918,0.13899614,0.20512821,0.05263158,0.0,0.94,0.34065935,0.6666667,0.5,0.28,0.2631579,0.44,0.03125,0.060606062,0.060606062,0.1625,0.1920668,0.375,0.38709676,0.34615386,0.8611111
0.2268804,0.11111111,0.32046333,0.16666667,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.13,0.0,0.31,0.25,0.015151516,0.015151516,0.24583334,0.0,0.275,0.29032257,0.3846154,0.6018519
0.1701603,0.0,0.15830116,0.17948718,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.16,0.15789473,0.44,0.25,0.030303031,0.030303031,0.1375,0.0,0.25,0.32258064,0.30769232,0.4814815
0.37114674,0.06763285,0.3938224,0.21794872,0.05263158,0.05263158,0.79,0.15384616,0.44444445,0.0,0.19,0.0,0.26,0.6875,0.0,0.0,0.20833333,0.14822547,0.35,0.32258064,0.42307693,0.8148148
0.0567201,0.06763285,0.09266409,0.06410257,0.10526316,0.10526316,1.0,0.010989011,0.6666667,1.0,0.05,0.0,0.4,0.25,0.030303031,0.030303031,0.44583333,0.10020877,0.225,0.32258064,0.34615386,1.0
0.17879161,0.096618354,0.24710424,0.21794872,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.18,0.0,0.17,0.25,0.07575758,0.060606062,0.23333333,0.0,0.25,0.29032257,0.34615386,0.6296296
0.2675709,0.024154589,0.3127413,0.26923078,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.21,0.05263158,0.57,0.0,0.0,0.0,0.083333336,0.11064718,0.375,0.32258064,0.30769232,0.9074074
0.297164,0.028985508,0.25096524,0.3974359,0.0,0.0,0.97,0.15384616,0.44444445,0.6666667,0.33,0.05263158,0.33,0.25,0.0,0.0,0.17916666,0.15866388,0.35,0.3548387,0.34615386,0.6203704
0.046855733,0.11111111,0.08880309,0.025641026,0.0,0.0,0.33,0.10989011,0.44444445,0.6666667,0.03,0.0,0.33,0.03125,0.0,0.0,0.033333335,0.060542796,0.2,0.29032257,0.30769232,0.37962964
0.15906289,0.0,0.26254827,0.24358974,0.05263158,0.05263158,1.0,0.010989011,0.7777778,1.0,0.2,0.05263158,0.3,0.03125,0.0,0.0,0.2125,0.114822544,0.25,0.32258064,0.34615386,0.4814815
0.42786682,0.033816423,0.45559844,0.26923078,0.05263158,0.0,0.77,0.17582418,0.44444445,0.5,0.26,0.05263158,0.27,0.34375,0.015151516,0.015151516,0.35833332,0.21503131,0.45,0.32258064,0.61538464,0.8148148
0.19112207,0.014492754,0.14285715,0.102564104,0.05263158,0.05263158,0.89,0.36263737,0.5555556,0.0,0.09,0.10526316,0.44,0.25,0.015151516,0.015151516,0.4375,0.1920668,0.3,0.3548387,0.34615386,1.0
0.3292232,0.04347826,0.3243243,0.26923078,0.21052632,0.05263158,0.77,0.25274727,0.6666667,0.16666667,0.26,0.05263158,0.38,0.25,0.27272728,0.27272728,0.14583333,0.18371607,0.25,0.3548387,0.34615386,0.5925926
0.35511714,0.053140096,0.46718147,0.20512821,0.05263158,0.05263158,0.88,0.15384616,0.0,0.0,0.17,0.05263158,0.24,0.25,0.0,0.0,0.22083333,0.15031315,0.3,0.32258064,0.30769232,0.4722222
0.027127003,0.004830918,0.0077220076,0.03846154,0.0,0.0,1.0,0.010989011,0.7777778,1.0,0.05,0.21052632,0.4,0.03125,0.22727273,0.22727273,0.44166666,0.0,0.25,0.32258064,0.34615386,0.8148148
0.19605425,0.057971016,0.22779922,0.5,0.05263158,0.0,0.86,0.16483517,0.44444445,0.5,0.44,0.0,0.66,0.25,0.015151516,0.015151516,0.079166666,0.0,0.225,0.29032257,0.30769232,0.37962964
0.37114674,0.057971016,0.37451738,0.30769232,0.0,0.0,0.92,0.21978022,0.6666667,0.6666667,0.25,0.0,0.36,0.25,0.030303031,0.030303031,0.275,0.14196242,0.35,0.3548387,0.34615386,0.7685185
0.035758324,0.062801935,0.046332046,0.03846154,0.0,0.0,0.67,0.12087912,0.44444445,0.6666667,0.03,0.0,0.67,0.25,0.0,0.0,0.033333335,0.17536534,0.2,0.32258064,0.30769232,0.6944444
